FlightDate,DayOfWeek,Reporting_Airline,Flight_Number_Reporting_Airline,Dest,DestCityName,CRSDepTime,DepDelay,CRSArrTime,ArrDelay,Cancelled,CancellationCode,Diverted,AirTime,Distance,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2025-07-14,1,AA,406,MIA,"Miami, FL",0520,237.00,0912,241.00,0.00,,0.00,155.00,1103.00,237.00,0.00,4.00,0.00,0.00
2025-07-15,2,AA,406,MIA,"Miami, FL",0520,6.00,0912,14.00,0.00,,0.00,153.00,1103.00,,,,,
2025-07-16,3,AA,406,MIA,"Miami, FL",0520,-4.00,0912,26.00,0.00,,0.00,176.00,1103.00,0.00,0.00,26.00,0.00,0.00
2025-07-17,4,AA,406,MIA,"Miami, FL",0520,-4.00,0912,12.00,0.00,,0.00,169.00,1103.00,,,,,
2025-07-18,5,AA,406,MIA,"Miami, FL",0520,-1.00,0912,-4.00,0.00,,0.00,143.00,1103.00,,,,,
2025-07-19,6,AA,406,MIA,"Miami, FL",0520,-7.00,0912,-18.00,0.00,,0.00,142.00,1103.00,,,,,
2025-07-20,7,AA,406,MIA,"Miami, FL",0520,-9.00,0912,-11.00,0.00,,0.00,141.00,1103.00,,,,,
2025-07-21,1,AA,406,MIA,"Miami, FL",0520,-3.00,0912,-15.00,0.00,,0.00,142.00,1103.00,,,,,
2025-07-22,2,AA,406,MIA,"Miami, FL",0520,-6.00,0912,-7.00,0.00,,0.00,150.00,1103.00,,,,,
2025-07-23,3,AA,406,MIA,"Miami, FL",0520,-8.00,0912,-3.00,0.00,,0.00,154.00,1103.00,,,,,
2025-07-24,4,AA,406,MIA,"Miami, FL",0520,-8.00,0912,3.00,0.00,,0.00,161.00,1103.00,,,,,
2025-07-25,5,AA,406,MIA,"Miami, FL",0520,13.00,0912,17.00,0.00,,0.00,155.00,1103.00,13.00,0.00,4.00,0.00,0.00
2025-07-26,6,AA,406,MIA,"Miami, FL",0520,-4.00,0912,-13.00,0.00,,0.00,145.00,1103.00,,,,,
2025-07-27,7,AA,406,MIA,"Miami, FL",0520,-8.00,0912,-21.00,0.00,,0.00,141.00,1103.00,,,,,
2025-07-28,1,AA,406,MIA,"Miami, FL",0520,0.00,0912,-8.00,0.00,,0.00,140.00,1103.00,,,,,
2025-07-29,2,AA,406,MIA,"Miami, FL",0520,-1.00,0912,-7.00,0.00,,0.00,144.00,1103.00,,,,,
2025-07-30,3,AA,406,MIA,"Miami, FL",0520,-5.00,0912,-8.00,0.00,,0.00,153.00,1103.00,,,,,
2025-07-31,4,AA,406,MIA,"Miami, FL",0520,-7.00,0912,7.00,0.00,,0.00,140.00,1103.00,,,,,
2025-07-01,2,AA,455,PHX,"Phoenix, AZ",0530,-1.00,0558,-9.00,0.00,,0.00,118.00,872.00,,,,,
2025-07-02,3,AA,455,PHX,"Phoenix, AZ",0530,-13.00,0558,-24.00,0.00,,0.00,118.00,872.00,,,,,
2025-07-03,4,AA,455,PHX,"Phoenix, AZ",0530,-8.00,0558,-14.00,0.00,,0.00,118.00,872.00,,,,,
2025-07-04,5,AA,455,PHX,"Phoenix, AZ",0530,60.00,0558,54.00,0.00,,0.00,120.00,872.00,54.00,0.00,0.00,0.00,0.00
2025-07-05,6,AA,455,PHX,"Phoenix, AZ",0530,-12.00,0553,-21.00,0.00,,0.00,115.00,872.00,,,,,
2025-07-06,7,AA,455,PHX,"Phoenix, AZ",0530,-7.00,0553,-13.00,0.00,,0.00,119.00,872.00,,,,,
2025-07-07,1,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-5.00,0.00,,0.00,121.00,872.00,,,,,
2025-07-08,2,AA,455,PHX,"Phoenix, AZ",0530,-3.00,0553,-7.00,0.00,,0.00,114.00,872.00,,,,,
2025-07-09,3,AA,455,PHX,"Phoenix, AZ",0530,-5.00,0553,-13.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-10,4,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-19.00,0.00,,0.00,112.00,872.00,,,,,
2025-07-11,5,AA,455,PHX,"Phoenix, AZ",0530,50.00,0553,54.00,0.00,,0.00,129.00,872.00,50.00,0.00,4.00,0.00,0.00
2025-07-12,6,AA,455,PHX,"Phoenix, AZ",0530,-5.00,0553,-13.00,0.00,,0.00,115.00,872.00,,,,,
2025-07-13,7,AA,455,PHX,"Phoenix, AZ",0530,,0553,,1.00,B,0.00,,872.00,,,,,
2025-07-14,1,AA,455,PHX,"Phoenix, AZ",0530,-4.00,0553,-4.00,0.00,,0.00,125.00,872.00,,,,,
2025-07-15,2,AA,455,PHX,"Phoenix, AZ",0530,-9.00,0553,-17.00,0.00,,0.00,116.00,872.00,,,,,
2025-07-16,3,AA,455,PHX,"Phoenix, AZ",0530,-7.00,0553,-21.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-17,4,AA,455,PHX,"Phoenix, AZ",0530,-8.00,0553,-19.00,0.00,,0.00,112.00,872.00,,,,,
2025-07-18,5,AA,455,PHX,"Phoenix, AZ",0530,9.00,0553,-3.00,0.00,,0.00,109.00,872.00,,,,,
2025-07-19,6,AA,455,PHX,"Phoenix, AZ",0530,-11.00,0553,-22.00,0.00,,0.00,115.00,872.00,,,,,
2025-07-20,7,AA,455,PHX,"Phoenix, AZ",0530,-7.00,0553,-20.00,0.00,,0.00,112.00,872.00,,,,,
2025-07-21,1,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-3.00,0.00,,0.00,126.00,872.00,,,,,
2025-07-22,2,AA,455,PHX,"Phoenix, AZ",0530,-7.00,0553,-11.00,0.00,,0.00,118.00,872.00,,,,,
2025-07-23,3,AA,455,PHX,"Phoenix, AZ",0530,-7.00,0553,-17.00,0.00,,0.00,115.00,872.00,,,,,
2025-07-24,4,AA,455,PHX,"Phoenix, AZ",0530,-8.00,0553,-16.00,0.00,,0.00,114.00,872.00,,,,,
2025-07-25,5,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-17.00,0.00,,0.00,114.00,872.00,,,,,
2025-07-26,6,AA,455,PHX,"Phoenix, AZ",0530,-7.00,0553,-8.00,0.00,,0.00,116.00,872.00,,,,,
2025-07-27,7,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-15.00,0.00,,0.00,115.00,872.00,,,,,
2025-07-28,1,AA,455,PHX,"Phoenix, AZ",0530,560.00,0553,543.00,0.00,,0.00,111.00,872.00,543.00,0.00,0.00,0.00,0.00
2025-07-29,2,AA,455,PHX,"Phoenix, AZ",0530,288.00,0553,278.00,0.00,,0.00,114.00,872.00,278.00,0.00,0.00,0.00,0.00
2025-07-30,3,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-19.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-31,4,AA,455,PHX,"Phoenix, AZ",0530,-6.00,0553,-18.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-01,2,AA,1886,CLT,"Charlotte, NC",0937,,1327,,1.00,A,0.00,,1032.00,,,,,
2025-07-02,3,AA,1886,CLT,"Charlotte, NC",0937,-9.00,1327,-31.00,0.00,,0.00,127.00,1032.00,,,,,
2025-07-03,4,AA,1886,CLT,"Charlotte, NC",0937,-8.00,1327,-21.00,0.00,,0.00,131.00,1032.00,,,,,
2025-07-04,5,AA,1886,CLT,"Charlotte, NC",0937,-3.00,1327,-14.00,0.00,,0.00,134.00,1032.00,,,,,
2025-07-05,6,AA,1886,CLT,"Charlotte, NC",0947,-6.00,1338,-11.00,0.00,,0.00,140.00,1032.00,,,,,
2025-07-06,7,AA,1886,CLT,"Charlotte, NC",0947,-7.00,1338,12.00,0.00,,0.00,139.00,1032.00,,,,,
2025-07-07,1,AA,1886,CLT,"Charlotte, NC",0947,-9.00,1338,-13.00,0.00,,0.00,138.00,1032.00,,,,,
2025-07-08,2,AA,1886,CLT,"Charlotte, NC",0947,-5.00,1338,-12.00,0.00,,0.00,134.00,1032.00,,,,,
2025-07-09,3,AA,1886,CLT,"Charlotte, NC",0947,99.00,1338,94.00,0.00,,0.00,135.00,1032.00,11.00,0.00,0.00,0.00,83.00
2025-07-10,4,AA,1886,CLT,"Charlotte, NC",0947,-5.00,1338,-11.00,0.00,,0.00,135.00,1032.00,,,,,
2025-07-11,5,AA,1886,CLT,"Charlotte, NC",0947,-2.00,1338,-9.00,0.00,,0.00,137.00,1032.00,,,,,
2025-07-12,6,AA,1886,CLT,"Charlotte, NC",0947,-4.00,1338,-10.00,0.00,,0.00,135.00,1032.00,,,,,
2025-07-13,7,AA,1886,CLT,"Charlotte, NC",0947,115.00,1338,126.00,0.00,,0.00,142.00,1032.00,115.00,0.00,11.00,0.00,0.00
2025-07-14,1,AA,1886,CLT,"Charlotte, NC",0947,5.00,1338,-6.00,0.00,,0.00,136.00,1032.00,,,,,
2025-07-15,2,AA,1886,CLT,"Charlotte, NC",0947,,1338,,1.00,B,0.00,,1032.00,,,,,
2025-07-16,3,AA,1886,CLT,"Charlotte, NC",0947,-6.00,1338,-4.00,0.00,,0.00,135.00,1032.00,,,,,
2025-07-17,4,AA,1886,CLT,"Charlotte, NC",0947,12.00,1338,3.00,0.00,,0.00,137.00,1032.00,,,,,
2025-07-18,5,AA,1886,CLT,"Charlotte, NC",0947,1724.00,1338,1724.00,0.00,,0.00,141.00,1032.00,800.00,0.00,0.00,0.00,924.00
2025-07-19,6,AA,1886,CLT,"Charlotte, NC",0947,72.00,1338,63.00,0.00,,0.00,138.00,1032.00,63.00,0.00,0.00,0.00,0.00
2025-07-20,7,AA,1886,CLT,"Charlotte, NC",0947,-7.00,1338,-17.00,0.00,,0.00,137.00,1032.00,,,,,
2025-07-21,1,AA,1886,CLT,"Charlotte, NC",0947,20.00,1338,7.00,0.00,,0.00,137.00,1032.00,,,,,
2025-07-22,2,AA,1886,CLT,"Charlotte, NC",0947,59.00,1338,85.00,0.00,,0.00,140.00,1032.00,59.00,0.00,26.00,0.00,0.00
2025-07-23,3,AA,1886,CLT,"Charlotte, NC",0947,-3.00,1338,-11.00,0.00,,0.00,132.00,1032.00,,,,,
2025-07-24,4,AA,1886,CLT,"Charlotte, NC",0947,-5.00,1338,-12.00,0.00,,0.00,134.00,1032.00,,,,,
2025-07-25,5,AA,1886,CLT,"Charlotte, NC",0947,-9.00,1338,-19.00,0.00,,0.00,138.00,1032.00,,,,,
2025-07-26,6,AA,1886,CLT,"Charlotte, NC",0947,-4.00,1338,-9.00,0.00,,0.00,140.00,1032.00,,,,,
2025-07-27,7,AA,1886,CLT,"Charlotte, NC",0947,175.00,1338,157.00,0.00,,0.00,126.00,1032.00,157.00,0.00,0.00,0.00,0.00
2025-07-28,1,AA,1886,CLT,"Charlotte, NC",0947,-3.00,1338,-19.00,0.00,,0.00,134.00,1032.00,,,,,
2025-07-29,2,AA,1886,CLT,"Charlotte, NC",0947,-8.00,1338,-7.00,0.00,,0.00,138.00,1032.00,,,,,
2025-07-30,3,AA,1886,CLT,"Charlotte, NC",0947,-4.00,1338,-17.00,0.00,,0.00,133.00,1032.00,,,,,
2025-07-31,4,AA,1886,CLT,"Charlotte, NC",0947,-5.00,1338,-18.00,0.00,,0.00,135.00,1032.00,,,,,
2025-07-01,2,AA,1918,PHL,"Philadelphia, PA",1524,176.00,2000,196.00,0.00,,0.00,197.00,1431.00,0.00,176.00,20.00,0.00,0.00
2025-07-02,3,AA,1918,PHL,"Philadelphia, PA",1524,-5.00,2000,-16.00,0.00,,0.00,180.00,1431.00,,,,,
2025-07-03,4,AA,1918,PHL,"Philadelphia, PA",1524,66.00,2000,94.00,0.00,,0.00,208.00,1431.00,0.00,44.00,28.00,0.00,22.00
2025-07-06,7,AA,1918,PHL,"Philadelphia, PA",1451,-9.00,1925,12.00,0.00,,0.00,191.00,1431.00,,,,,
2025-07-07,1,AA,1918,PHL,"Philadelphia, PA",1500,,1934,,1.00,B,0.00,,1431.00,,,,,
2025-07-08,2,AA,1918,PHL,"Philadelphia, PA",1451,-2.00,1925,24.00,0.00,,0.00,205.00,1431.00,0.00,0.00,24.00,0.00,0.00
2025-07-09,3,AA,1918,PHL,"Philadelphia, PA",1500,117.00,1934,171.00,0.00,,0.00,223.00,1431.00,30.00,0.00,54.00,0.00,87.00
2025-07-10,4,AA,1918,PHL,"Philadelphia, PA",1451,-4.00,1925,-7.00,0.00,,0.00,187.00,1431.00,,,,,
2025-07-11,5,AA,1918,PHL,"Philadelphia, PA",1500,0.00,1934,21.00,0.00,,0.00,178.00,1431.00,0.00,0.00,21.00,0.00,0.00
2025-07-13,7,AA,1918,PHL,"Philadelphia, PA",1451,348.00,1925,350.00,0.00,,0.00,195.00,1431.00,0.00,250.00,2.00,0.00,98.00
2025-07-14,1,AA,1918,PHL,"Philadelphia, PA",1500,46.00,1934,84.00,0.00,,0.00,196.00,1431.00,0.00,0.00,84.00,0.00,0.00
2025-07-15,2,AA,1918,PHL,"Philadelphia, PA",1451,5.00,1925,-1.00,0.00,,0.00,183.00,1431.00,,,,,
2025-07-16,3,AA,1918,PHL,"Philadelphia, PA",1500,8.00,1934,9.00,0.00,,0.00,184.00,1431.00,,,,,
2025-07-17,4,AA,1918,PHL,"Philadelphia, PA",1451,27.00,1925,45.00,0.00,,0.00,203.00,1431.00,27.00,0.00,18.00,0.00,0.00
2025-07-18,5,AA,1918,PHL,"Philadelphia, PA",1500,3.00,1934,3.00,0.00,,0.00,188.00,1431.00,,,,,
2025-07-20,7,AA,1918,PHL,"Philadelphia, PA",1451,63.00,1925,67.00,0.00,,0.00,198.00,1431.00,10.00,0.00,4.00,0.00,53.00
2025-07-21,1,AA,1918,PHL,"Philadelphia, PA",1500,4.00,1934,1.00,0.00,,0.00,180.00,1431.00,,,,,
2025-07-22,2,AA,1918,PHL,"Philadelphia, PA",1451,-11.00,1925,-3.00,0.00,,0.00,176.00,1431.00,,,,,
2025-07-23,3,AA,1918,PHL,"Philadelphia, PA",1500,-8.00,1934,-15.00,0.00,,0.00,184.00,1431.00,,,,,
2025-07-24,4,AA,1918,PHL,"Philadelphia, PA",1451,-6.00,1925,-20.00,0.00,,0.00,178.00,1431.00,,,,,
2025-07-25,5,AA,1918,PHL,"Philadelphia, PA",1500,7.00,1934,80.00,0.00,,0.00,198.00,1431.00,0.00,0.00,80.00,0.00,0.00
2025-07-27,7,AA,1918,PHL,"Philadelphia, PA",1451,,1925,,1.00,B,0.00,,1431.00,,,,,
2025-07-28,1,AA,1918,PHL,"Philadelphia, PA",1500,5.00,1934,12.00,0.00,,0.00,180.00,1431.00,,,,,
2025-07-29,2,AA,1918,PHL,"Philadelphia, PA",1451,-3.00,1925,4.00,0.00,,0.00,188.00,1431.00,,,,,
2025-07-30,3,AA,1918,PHL,"Philadelphia, PA",1500,-9.00,1934,-10.00,0.00,,0.00,183.00,1431.00,,,,,
2025-07-31,4,AA,1918,PHL,"Philadelphia, PA",1451,53.00,1925,118.00,0.00,,0.00,188.00,1431.00,0.00,53.00,65.00,0.00,0.00
2025-07-01,2,AA,2774,PHL,"Philadelphia, PA",0800,,1235,,1.00,B,0.00,,1431.00,,,,,
2025-07-02,3,AA,2774,PHL,"Philadelphia, PA",0800,130.00,1235,114.00,0.00,,0.00,180.00,1431.00,7.00,0.00,0.00,0.00,107.00
2025-07-03,4,AA,2774,PHL,"Philadelphia, PA",0800,-10.00,1235,-24.00,0.00,,0.00,181.00,1431.00,,,,,
2025-07-04,5,AA,2774,PHL,"Philadelphia, PA",0800,684.00,1235,701.00,0.00,,0.00,200.00,1431.00,22.00,0.00,17.00,0.00,662.00
2025-07-06,7,AA,2774,PHL,"Philadelphia, PA",0800,-4.00,1234,2.00,0.00,,0.00,190.00,1431.00,,,,,
2025-07-07,1,AA,2774,PHL,"Philadelphia, PA",0800,-13.00,1234,-19.00,0.00,,0.00,189.00,1431.00,,,,,
2025-07-08,2,AA,2774,PHL,"Philadelphia, PA",0800,-10.00,1234,-25.00,0.00,,0.00,182.00,1431.00,,,,,
2025-07-09,3,AA,2774,PHL,"Philadelphia, PA",0800,-7.00,1234,-19.00,0.00,,0.00,179.00,1431.00,,,,,
2025-07-10,4,AA,2774,PHL,"Philadelphia, PA",0800,-4.00,1234,-20.00,0.00,,0.00,174.00,1431.00,,,,,
2025-07-11,5,AA,2774,PHL,"Philadelphia, PA",0800,53.00,1234,46.00,0.00,,0.00,180.00,1431.00,46.00,0.00,0.00,0.00,0.00
2025-07-12,6,AA,2774,PHL,"Philadelphia, PA",0800,-8.00,1234,-27.00,0.00,,0.00,175.00,1431.00,,,,,
2025-07-13,7,AA,2774,PHL,"Philadelphia, PA",0800,-8.00,1234,-17.00,0.00,,0.00,183.00,1431.00,,,,,
2025-07-14,1,AA,2774,PHL,"Philadelphia, PA",0800,115.00,1234,114.00,0.00,,0.00,194.00,1431.00,114.00,0.00,0.00,0.00,0.00
2025-07-15,2,AA,2774,PHL,"Philadelphia, PA",0800,29.00,1234,15.00,0.00,,0.00,184.00,1431.00,15.00,0.00,0.00,0.00,0.00
2025-07-16,3,AA,2774,PHL,"Philadelphia, PA",0800,-9.00,1234,-24.00,0.00,,0.00,182.00,1431.00,,,,,
2025-07-17,4,AA,2774,PHL,"Philadelphia, PA",0800,-6.00,1234,-12.00,0.00,,0.00,185.00,1431.00,,,,,
2025-07-18,5,AA,2774,PHL,"Philadelphia, PA",0800,-5.00,1234,-9.00,0.00,,0.00,188.00,1431.00,,,,,
2025-07-19,6,AA,2774,PHL,"Philadelphia, PA",0800,18.00,1234,7.00,0.00,,0.00,179.00,1431.00,,,,,
2025-07-20,7,AA,2774,PHL,"Philadelphia, PA",0800,-7.00,1234,-12.00,0.00,,0.00,184.00,1431.00,,,,,
2025-07-21,1,AA,2774,PHL,"Philadelphia, PA",0800,-9.00,1234,-26.00,0.00,,0.00,182.00,1431.00,,,,,
2025-07-22,2,AA,2774,PHL,"Philadelphia, PA",0800,-4.00,1234,-14.00,0.00,,0.00,180.00,1431.00,,,,,
2025-07-23,3,AA,2774,PHL,"Philadelphia, PA",0800,-6.00,1234,-17.00,0.00,,0.00,178.00,1431.00,,,,,
2025-07-24,4,AA,2774,PHL,"Philadelphia, PA",0800,-9.00,1234,-20.00,0.00,,0.00,184.00,1431.00,,,,,
2025-07-25,5,AA,2774,PHL,"Philadelphia, PA",0800,0.00,1234,-9.00,0.00,,0.00,187.00,1431.00,,,,,
2025-07-26,6,AA,2774,PHL,"Philadelphia, PA",0800,-10.00,1234,-15.00,0.00,,0.00,185.00,1431.00,,,,,
2025-07-27,7,AA,2774,PHL,"Philadelphia, PA",0800,-9.00,1234,-28.00,0.00,,0.00,180.00,1431.00,,,,,
2025-07-28,1,AA,2774,PHL,"Philadelphia, PA",0800,,1234,,1.00,B,0.00,,1431.00,,,,,
2025-07-29,2,AA,2774,PHL,"Philadelphia, PA",0800,-9.00,1234,-22.00,0.00,,0.00,182.00,1431.00,,,,,
2025-07-30,3,AA,2774,PHL,"Philadelphia, PA",0800,-11.00,1234,-27.00,0.00,,0.00,183.00,1431.00,,,,,
2025-07-31,4,AA,2774,PHL,"Philadelphia, PA",0800,-13.00,1234,-26.00,0.00,,0.00,181.00,1431.00,,,,,
2025-07-01,2,AA,2822,PHX,"Phoenix, AZ",1440,1.00,1505,-7.00,0.00,,0.00,117.00,872.00,,,,,
2025-07-02,3,AA,2822,PHX,"Phoenix, AZ",1440,17.00,1505,14.00,0.00,,0.00,117.00,872.00,,,,,
2025-07-03,4,AA,2822,PHX,"Phoenix, AZ",1440,37.00,1505,56.00,0.00,,0.00,114.00,872.00,0.00,37.00,19.00,0.00,0.00
2025-07-05,6,AA,2822,PHX,"Phoenix, AZ",1446,18.00,1507,21.00,0.00,,0.00,118.00,872.00,18.00,0.00,3.00,0.00,0.00
2025-07-06,7,AA,2822,PHX,"Phoenix, AZ",1446,-8.00,1507,-3.00,0.00,,0.00,126.00,872.00,,,,,
2025-07-07,1,AA,2822,PHX,"Phoenix, AZ",1446,-4.00,1507,-16.00,0.00,,0.00,117.00,872.00,,,,,
2025-07-08,2,AA,2822,PHX,"Phoenix, AZ",1446,-12.00,1507,-22.00,0.00,,0.00,111.00,872.00,,,,,
2025-07-09,3,AA,2822,PHX,"Phoenix, AZ",1446,72.00,1507,68.00,0.00,,0.00,115.00,872.00,0.00,68.00,0.00,0.00,0.00
2025-07-10,4,AA,2822,PHX,"Phoenix, AZ",1446,6.00,1507,-3.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-11,5,AA,2822,PHX,"Phoenix, AZ",1446,-9.00,1507,-14.00,0.00,,0.00,116.00,872.00,,,,,
2025-07-12,6,AA,2822,PHX,"Phoenix, AZ",1446,6.00,1507,3.00,0.00,,0.00,115.00,872.00,,,,,
2025-07-13,7,AA,2822,PHX,"Phoenix, AZ",1446,1094.00,1507,1097.00,0.00,,0.00,118.00,872.00,1094.00,0.00,3.00,0.00,0.00
2025-07-14,1,AA,2822,PHX,"Phoenix, AZ",1446,-7.00,1507,-13.00,0.00,,0.00,117.00,872.00,,,,,
2025-07-15,2,AA,2822,PHX,"Phoenix, AZ",1446,-6.00,1507,-19.00,0.00,,0.00,114.00,872.00,,,,,
2025-07-16,3,AA,2822,PHX,"Phoenix, AZ",1446,36.00,1507,33.00,0.00,,0.00,117.00,872.00,8.00,0.00,0.00,0.00,25.00
2025-07-17,4,AA,2822,PHX,"Phoenix, AZ",1446,82.00,1507,80.00,0.00,,0.00,123.00,872.00,0.00,0.00,0.00,0.00,80.00
2025-07-18,5,AA,2822,PHX,"Phoenix, AZ",1446,-7.00,1507,-18.00,0.00,,0.00,110.00,872.00,,,,,
2025-07-19,6,AA,2822,PHX,"Phoenix, AZ",1446,0.00,1507,-7.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-20,7,AA,2822,PHX,"Phoenix, AZ",1446,-7.00,1507,-7.00,0.00,,0.00,111.00,872.00,,,,,
2025-07-21,1,AA,2822,PHX,"Phoenix, AZ",1446,-5.00,1507,-18.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-22,2,AA,2822,PHX,"Phoenix, AZ",1446,-7.00,1507,-15.00,0.00,,0.00,116.00,872.00,,,,,
2025-07-23,3,AA,2822,PHX,"Phoenix, AZ",1446,-4.00,1507,-6.00,0.00,,0.00,112.00,872.00,,,,,
2025-07-24,4,AA,2822,PHX,"Phoenix, AZ",1446,-9.00,1507,-15.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-25,5,AA,2822,PHX,"Phoenix, AZ",1446,11.00,1507,-3.00,0.00,,0.00,113.00,872.00,,,,,
2025-07-26,6,AA,2822,PHX,"Phoenix, AZ",1446,11.00,1507,5.00,0.00,,0.00,112.00,872.00,,,,,
2025-07-27,7,AA,2822,PHX,"Phoenix, AZ",1446,-9.00,1507,-19.00,0.00,,0.00,114.00,872.00,,,,,
2025-07-28,1,AA,2822,PHX,"Phoenix, AZ",1446,-9.00,1507,-15.00,0.00,,0.00,114.00,872.00,,,,,
2025-07-29,2,AA,2822,PHX,"Phoenix, AZ",1446,-7.00,1507,-17.00,0.00,,0.00,112.00,872.00,,,,,
2025-07-30,3,AA,2822,PHX,"Phoenix, AZ",1446,1362.00,1507,1353.00,0.00,,0.00,114.00,872.00,1353.00,0.00,0.00,0.00,0.00
2025-07-31,4,AA,2822,PHX,"Phoenix, AZ",1446,24.00,1507,9.00,0.00,,0.00,111.00,872.00,,,,,
2025-07-01,2,AA,2869,LAX,"Los Angeles, CA",0825,-5.00,0935,-10.00,0.00,,0.00,158.00,1242.00,,,,,
2025-07-02,3,AA,2869,LAX,"Los Angeles, CA",0825,-10.00,0935,-16.00,0.00,,0.00,157.00,1242.00,,,,,
2025-07-03,4,AA,2869,LAX,"Los Angeles, CA",0825,-5.00,0935,-10.00,0.00,,0.00,164.00,1242.00,,,,,
2025-07-04,5,AA,2869,LAX,"Los Angeles, CA",0825,-4.00,0935,-4.00,0.00,,0.00,168.00,1242.00,,,,,
2025-07-05,6,AA,2869,LAX,"Los Angeles, CA",0831,21.00,0935,16.00,0.00,,0.00,162.00,1242.00,16.00,0.00,0.00,0.00,0.00
2025-07-06,7,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,-9.00,0.00,,0.00,161.00,1242.00,,,,,
2025-07-07,1,AA,2869,LAX,"Los Angeles, CA",0841,-3.00,0945,22.00,0.00,,0.00,164.00,1242.00,0.00,0.00,22.00,0.00,0.00
2025-07-08,2,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,24.00,0.00,,0.00,159.00,1242.00,0.00,0.00,24.00,0.00,0.00
2025-07-09,3,AA,2869,LAX,"Los Angeles, CA",0831,-6.00,0935,-19.00,0.00,,0.00,154.00,1242.00,,,,,
2025-07-10,4,AA,2869,LAX,"Los Angeles, CA",0831,-9.00,0935,-7.00,0.00,,0.00,154.00,1242.00,,,,,
2025-07-11,5,AA,2869,LAX,"Los Angeles, CA",0831,-8.00,0935,-11.00,0.00,,0.00,161.00,1242.00,,,,,
2025-07-12,6,AA,2869,LAX,"Los Angeles, CA",0831,-5.00,0935,-4.00,0.00,,0.00,162.00,1242.00,,,,,
2025-07-13,7,AA,2869,LAX,"Los Angeles, CA",0831,,0935,,1.00,B,0.00,,1242.00,,,,,
2025-07-14,1,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,9.00,0.00,,0.00,153.00,1242.00,,,,,
2025-07-15,2,AA,2869,LAX,"Los Angeles, CA",0831,21.00,0935,33.00,0.00,,0.00,161.00,1242.00,21.00,0.00,12.00,0.00,0.00
2025-07-16,3,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,-18.00,0.00,,0.00,152.00,1242.00,,,,,
2025-07-17,4,AA,2869,LAX,"Los Angeles, CA",0831,-1.00,0935,5.00,0.00,,0.00,149.00,1242.00,,,,,
2025-07-18,5,AA,2869,LAX,"Los Angeles, CA",0831,48.00,0935,41.00,0.00,,0.00,153.00,1242.00,3.00,0.00,0.00,0.00,38.00
2025-07-19,6,AA,2869,LAX,"Los Angeles, CA",0831,-4.00,0935,-14.00,0.00,,0.00,154.00,1242.00,,,,,
2025-07-20,7,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,-12.00,0.00,,0.00,151.00,1242.00,,,,,
2025-07-21,1,AA,2869,LAX,"Los Angeles, CA",0831,-10.00,0935,-11.00,0.00,,0.00,164.00,1242.00,,,,,
2025-07-22,2,AA,2869,LAX,"Los Angeles, CA",0831,5.00,0935,-1.00,0.00,,0.00,154.00,1242.00,,,,,
2025-07-23,3,AA,2869,LAX,"Los Angeles, CA",0831,-2.00,0935,-10.00,0.00,,0.00,154.00,1242.00,,,,,
2025-07-24,4,AA,2869,LAX,"Los Angeles, CA",0831,-5.00,0935,-12.00,0.00,,0.00,155.00,1242.00,,,,,
2025-07-25,5,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,-2.00,0.00,,0.00,159.00,1242.00,,,,,
2025-07-26,6,AA,2869,LAX,"Los Angeles, CA",0831,-5.00,0935,-14.00,0.00,,0.00,157.00,1242.00,,,,,
2025-07-27,7,AA,2869,LAX,"Los Angeles, CA",0831,-11.00,0935,-1.00,0.00,,0.00,155.00,1242.00,,,,,
2025-07-28,1,AA,2869,LAX,"Los Angeles, CA",0831,-14.00,0935,6.00,0.00,,0.00,157.00,1242.00,,,,,
2025-07-29,2,AA,2869,LAX,"Los Angeles, CA",0831,-11.00,0935,-18.00,0.00,,0.00,156.00,1242.00,,,,,
2025-07-30,3,AA,2869,LAX,"Los Angeles, CA",0831,-7.00,0935,-14.00,0.00,,0.00,160.00,1242.00,,,,,
2025-07-31,4,AA,2869,LAX,"Los Angeles, CA",0831,-10.00,0935,-14.00,0.00,,0.00,160.00,1242.00,,,,,
